route_id,dock_id,requested_arrival_h,scheduled_start_h,scheduled_end_h,waiting_h,dock_service_h,overtime_h
B017,0,6.159893176847408,19.172356769146532,19.70273889914653,13.012463592299124,0.53038213,1.7027388991465315
B011,4,11.774053310346691,19.25424357018492,19.76503370518492,7.480190259838228,0.510790135,1.7650337051849192
B042,3,8.078173688861298,19.40452624151414,19.794549996514142,11.326352552652843,0.390023755,1.7945499965141423
B046,2,14.96349451595237,19.522887244434735,19.962561039434735,4.559392728482365,0.43967379500000003,1.9625610394347355
B001,1,10.481107857725846,19.671952803627516,20.098596753627515,9.19084494590167,0.42664395,2.0985967536275147
B057,0,6.592065433292348,19.70273889914653,20.03619366914653,13.110673465854184,0.33345477,2.036193669146531
B037,4,13.817307153616,19.76503370518492,20.09978950018492,5.94772655156892,0.334755795,2.0997895001849187
B054,3,9.822594617164548,19.794549996514142,20.319527141514143,9.971955379349595,0.524977145,2.3195271415141434
B014,2,16.372152526976322,19.962561039434735,20.354901559434737,3.5904085124584135,0.39234052,2.3549015594347367
B049,0,11.780120839018203,20.03619366914653,20.48312394414653,8.256072830128328,0.44693027500000004,2.4831239441465307
