part_id,packaging_id,units_per_container,q_volume,q_weight,q_geometry,cube_utilization,gross_weight_kg,annual_packaging_cost_eur,annual_handling_cost_eur,annual_damage_cost_eur,annual_packaging_transport_proxy_eur,total_packaging_system_cost_eur,returnable
P0022,PK01,3,4,7,3,0.7396590909090909,9.4512,2709.450909090909,5594.6,43.704621118080034,2819.6784,11167.43393020899,True
P0023,PK06,32,49,98,32,0.6411534742948422,387.2816,20542.87857142857,14085.5,394.5465952796163,204703.93125,239726.85641670818,True
P0024,PK01,3,3,14,3,0.8686363636363637,5.5565999999999995,5379.48,11107.800000000001,13.594405345560011,5598.3312,22099.20560534556,True
P0025,PK02,30,46,73,30,0.6394531250000001,17.623,5860.909090909091,10315.199999999999,62.172487430010044,11883.1104,28121.3919783391,True
P0026,PK02,8,16,27,8,0.47250000000000003,13.4696,10433.18181818182,18362.399999999998,24.75367724808002,21153.4848,49973.8202954299,True
P0027,PK02,3,7,30,3,0.4000000000000001,6.8095,1866.1363636363637,3284.3999999999996,41.30856447750004,3783.6288,8975.473728113864,True
P0028,PK06,6,19,317,6,0.3005611837403842,111.98179999999999,139067.50714285712,95353.5,183.20209774272018,1385768.08125,1620372.2904906,True
P0029,PK02,3,5,19,3,0.5718359375000001,8.8183,11664.545454545456,20529.6,44.435733617520036,23650.099199999997,55888.680388162975,True
P0030,PK03,2,2,10,2,0.864375,8.3216,18717.8,36228.0,544.9514249440795,42604.128000000004,98094.87942494408,True
P0031,PK02,8,13,41,8,0.5783333333333334,10.196,37893.86363636364,66693.2,81.62469160200006,76830.5664,181499.2547279656,True
P0032,PK02,3,4,11,3,0.680390625,12.1615,6805.909090909092,11978.4,138.60708076800012,13799.116799999998,32722.032971677094,True
P0033,PK03,8,13,8,12,0.5763095238095238,29.6608,24666.079999999998,47740.799999999996,1664.7327801973245,56143.1808,130214.79358019734,True
P0034,PK03,20,31,35,20,0.6446428571428572,19.726,2424.2,4692.0,334.3139170087497,5517.792000000001,12968.30591700875,True
P0035,PK03,4,12,37,4,0.30928571428571433,5.8612,20050.8,38808.0,47.99610102785395,45638.20800000001,104545.00410102787,True
P0036,PK02,2,2,8,2,0.8301302083333335,11.365,31550.909090909092,55529.6,199.90992628368016,63970.09919999999,151250.51821719276,True
P0037,PK03,2,3,19,2,0.5969940476190476,5.784000000000001,9373.16,18141.6,8.505816604739993,21334.521600000004,48857.78741660474,True
P0038,PK06,4,14,37,4,0.27257766194459626,190.48000000000002,39746.178571428565,27252.5,4.256736782760004,396059.34375,463062.27905821137,True
P0039,PK02,16,19,36,16,0.8135416666666667,18.887999999999998,1503.409090909091,2646.0,106.19770267548007,3048.1919999999996,7303.798793584571,True
P0040,PK06,28,29,104,28,0.9624154020765902,335.69079999999997,3681.835714285714,2524.5,48.53455161444004,36688.44375,42943.31401590015,True
P0041,PK02,12,15,45,12,0.79203125,12.700000000000001,1317.2727272727275,2318.3999999999996,55.57886987535006,2670.7967999999996,6362.048397148077,True
P0042,PK03,3,6,19,3,0.4964732142857144,7.367100000000001,12485.56,24165.6,219.1286626673758,28418.745600000006,65289.03426266738,True
P0043,PK03,20,40,38,20,0.48988095238095236,18.47,4731.84,9158.4,114.10566598267188,10770.278400000001,24774.624065982673,True
P0044,PK01,1,1,4,0,0.8631439393939394,5.4021,12391.236363636363,25586.000000000004,32.49815094000002,12895.344,50905.07851457637,True
P0045,PK06,28,38,78,28,0.7307347933919038,415.5328,4331.571428571428,2970.0,175.97969181374415,43162.875,50640.42612038517,True
P0046,PK02,3,7,15,3,0.414921875,10.315000000000001,10523.863636363638,18522.0,84.91081607757008,21337.344,50468.11845244121,True
P0047,PK03,2,4,7,2,0.49988095238095237,10.700400000000002,42162.48,81604.8,32.64356658981597,95967.24480000003,219767.16836658982,True
P0048,PK03,3,6,13,3,0.4308928571428572,9.491700000000002,4534.68,8776.8,6.055662475043994,10321.516800000001,23639.052462475043,True
P0049,PK04,1,2,5,1,0.4960925039872408,5.0873,84694.4,60496.0,191.64690259660796,79655.08320000001,225037.13010259662,False
P0050,PK01,1,1,6,0,0.8709848484848485,4.4874,13667.65090909091,28221.600000000002,12.02671334736001,14223.6864,56124.96402243827,True
P0051,PK03,24,36,45,24,0.6657142857142857,18.5712,1561.16,3021.6,9.705304437947992,3553.4016000000006,8145.866904437949,True
P0052,PK03,2,2,4,2,0.8405654761904763,15.136400000000002,7178.36,13893.6,171.0174669547678,16338.873600000003,37581.851066954776,True
P0053,PK02,4,11,22,4,0.34505208333333337,9.57,7844.772727272728,13806.8,191.14359362010012,15905.433599999998,37748.14992089283,True
P0054,PK02,8,19,27,8,0.40125000000000005,13.56,16050.68181818182,28249.199999999997,1398.6040827250808,32543.0784,78241.5643009069,True
P0055,PK03,3,6,5,3,0.48441964285714284,18.396,12512.84,24218.399999999998,61.51744373821194,28480.838400000004,65273.59584373821,True
P0056,PK02,5,18,24,5,0.2654296875,10.5545,9591.59090909091,16881.2,27.55134590976002,19447.142399999997,45947.48465500066,True
P0057,PK03,2,3,14,2,0.6442261904761905,6.7616000000000005,86426.76,167277.6,9799.942431124684,196718.45760000002,460222.76003112475,True
P0058,PK05,20,32,74,20,0.6217083333333334,198.20999999999998,12096.0,3402.0,44.10555218189998,30481.92,46024.0255521819,False
P0059,PK06,28,60,99,28,0.4640232880743201,349.0944,5687.192857142856,3899.5,57.14033849856004,56671.25625,66315.08944564142,True
P0060,PK02,2,5,8,2,0.34231770833333336,12.1056,15568.636363636366,27400.8,3.1342330706400023,31565.721599999993,74538.292196707,True
P0061,PK03,6,17,7,8,0.35044642857142855,26.920199999999998,28402.2,54972.0,176.3105766217738,64647.07200000001,148197.58257662176,True
P0062,PK03,15,23,17,16,0.6292410714285714,28.368,375.71999999999997,727.1999999999999,1.2128622609599986,855.1872000000001,1959.32006226096,True
P0063,PK06,4,6,19,4,0.5801525915339023,278.7584,157869.7357142857,108245.5,58.71104378035205,1573126.93125,1839300.878008066,True
P0064,PK05,40,71,77,40,0.556,359.772,12112.0,3406.5,112.90283262719996,30522.24,46153.64283262721,False
P0065,PK03,3,8,11,3,0.3578571428571429,10.4985,6242.16,12081.6,40.28234549421597,14207.961600000002,32572.00394549422,True
P0066,PK03,24,45,52,24,0.5278571428571428,16.3464,1209.0,2340.0,95.31841978033191,2751.8400000000006,6396.158419780332,True
P0067,PK04,12,18,19,12,0.6516746411483253,15.7808,14302.4,10216.0,2243.301915964031,13451.407200000001,40213.109115964035,False
P0068,PK05,48,74,59,48,0.6466999999999999,545.832,4288.0,1206.0,121.67910603683993,10805.759999999998,16421.43910603684,False
P0069,PK06,14,37,105,14,0.3750777670351843,214.98000000000002,17302.221428571425,11863.5,167.39388650275214,172411.70625,201744.82156507415,True
P0070,PK02,4,12,6,4,0.3265104166666667,25.407999999999998,4362.272727272728,7677.599999999999,153.00791202906012,8844.595199999998,21037.475839301787,True
P0071,PK06,24,32,87,24,0.7471310269452268,342.752,4299.485714285714,2948.0,11.43814763520001,42843.149999999994,50102.07386192091,True
P0072,PK03,3,5,10,3,0.5693303571428572,11.1249,8179.04,15830.4,22.915962098567977,18616.5504,42648.90636209857,True
P0073,PK06,5,14,41,5,0.34877201647820427,204.086,17655.164285714283,12105.5,17.176256388000013,175928.68125,205706.52179210226,True
P0074,PK02,6,12,17,6,0.481171875,15.3628,4005.9090909090914,7050.4,2028.8043617587216,8122.060799999999,21207.17425266781,True
P0075,PK02,3,5,15,3,0.515234375,10.096,15982.272727272728,28128.8,87.54557423040006,32404.3776,76602.99590150313,True
P0076,PK03,20,35,31,20,0.5604166666666667,21.79,937.4399999999999,1814.3999999999999,14307.845718592615,2133.7344000000003,19193.420118592614,True
P0077,PK03,3,7,38,3,0.3994196428571429,5.061,5303.48,10264.8,7.131471757199992,12071.404800000002,27646.816271757198,True
P0078,PK02,3,5,30,3,0.5752734375,6.7921,3060.909090909091,5387.2,3.373172869500003,6206.054399999999,14657.53666377859,True
P0079,PK06,5,10,20,5,0.48380028584639967,312.4415,204907.39285714284,140497.5,380.10632308740037,2041843.78125,2387628.7804302303,True
P0080,PK03,3,5,28,3,0.5568303571428572,5.8629,26407.04,51110.4,80.94298600382393,60105.83040000001,137704.21338600383,True
P0081,PK03,3,12,48,3,0.23919642857142856,4.5732,15849.68,30676.8,83.41779225023991,36075.916800000006,82685.81459225024,True
P0082,PK02,4,13,7,4,0.29161458333333334,21.253999999999998,6018.409090909091,10592.4,27.950494208130024,12202.444799999997,28841.204385117217,True
P0083,PK01,1,1,2,0,0.7820075757575757,8.284,14587.138181818182,30120.2,43.23456520020004,15180.580800000002,59931.15354701838,True
P0084,PK02,2,4,6,2,0.41763020833333336,13.9428,20425.68181818182,35949.2,41.499855083520025,41413.4784,97829.86007326533,True
P0085,PK03,176,439,194,420,0.40071428571428575,29.909599999999998,78.12,151.2,76.98395683660492,177.81120000000004,484.11515683660497,True
P0086,PK05,5,8,35,5,0.5816927083333334,115.5265,74688.0,21006.0,67.97776867199998,188213.75999999998,283975.737768672,False
P0087,PK02,16,17,23,16,0.9354166666666668,27.16,3002.045454545455,5283.599999999999,252.0827102582102,6086.707199999999,14624.435364803661,True
P0088,PK03,8,18,17,8,0.433452380952381,16.1416,3070.24,5942.4,39.19949999153996,6988.262400000001,16040.101899991541,True
P0089,PK06,18,47,78,18,0.379366513935012,302.33299999999997,13508.085714285713,9262.0,81.14049207000008,134604.22499999998,157455.4512063557,True
P0090,PK02,8,17,10,8,0.45166666666666666,31.087999999999997,3003.636363636364,5286.4,67.66750536480006,6089.932799999999,14447.636669001162,True
P0091,PK02,4,9,12,4,0.43640625,14.554400000000001,12044.772727272728,21198.8,32.87991200274002,24421.017599999996,57697.47023927547,True
P0092,PK04,1,1,7,0,0.9555023923444975,3.8918,42294.0,30210.0,381.26740459499996,39777.507000000005,112662.77440459501,False
P0093,PK03,1,2,9,0,0.43696428571428575,6.0171,18761.2,36312.0,38.77467112511995,42702.912000000004,97814.88667112513,True
P0094,PK03,1,2,8,1,0.4394047619047619,6.2735,37492.64,72566.4,56.58970044218395,85338.08640000001,195453.7161004422,True
P0095,PK03,1,2,6,0,0.4448958333333334,7.2066,27173.36,52593.6,114.2538282571139,61850.0736,141731.2874282571,True
P0096,PK04,2,5,10,2,0.359170653907496,5.5192,186922.4,133516.0,1439.0857472378398,175800.5172,497678.00294723787,False
P0097,PK03,13,25,14,16,0.5186458333333333,28.9171,2892.92,5599.2,538.6277534465514,6584.659200000002,15615.406953446553,True
P0098,PK02,3,4,16,3,0.7061328125,9.6736,8002.272727272728,14084.0,114.65039414880012,16224.767999999998,38425.69112142152,True
P0099,PK04,6,13,14,6,0.4341626794258373,10.446200000000001,2704.7999999999997,1932.0,1483.9338712227839,2543.8644000000004,8664.598271222783,False
P0100,PK06,16,33,81,16,0.4814830383790828,271.0464,19074.95714285714,13079.0,12.81449030400001,190076.51249999998,222243.28413316113,True
P0101,PK04,16,25,29,16,0.624688995215311,13.952,31992.8,22852.0,10803.010639247423,30089.2284,95737.03903924742,False
P0102,PK06,32,59,32,36,0.5420488461053429,978.04,3216.5928571428567,2205.5,19.97237797884002,32052.431249999998,37494.496485121694,True
P0103,PK03,2,6,14,2,0.31202380952380954,6.7064,7969.48,15424.8,48.776423046623954,18139.564800000004,41582.62122304663,True
P0104,PK03,2,4,6,2,0.44758928571428575,11.8824,9342.16,18081.6,194.85014775407984,21263.961600000002,48882.57174775408,True
P0105,PK03,1,1,5,0,0.8605208333333334,7.9639,78942.12,152791.19999999998,185.1734506502158,179682.4512,411600.9446506502,True
P0106,PK06,7,18,73,7,0.37742076169658245,180.8508,35053.642857142855,24035.0,9.274752655200007,349299.5625,408397.480109798,True
P0107,PK02,8,11,9,8,0.7125,33.1824,20342.954545454548,35803.6,738.0709793384406,41245.7472,98130.372724793,True
P0108,PK06,71,121,71,72,0.5831108915885495,992.9867,2245.9999999999995,1540.0,3.2510709332280023,22380.75,26170.001070933227,True
P0109,PK05,2,5,37,2,0.34425208333333335,58.6514,428832.0,120609.0,269.7527096330399,1080656.64,1630367.3927096329,False
P0110,PK02,10,26,39,10,0.3712239583333333,12.314,1656.1363636363637,2914.7999999999997,10.417151253600007,3357.8495999999996,7939.203114889963,True
P0111,PK03,12,16,48,12,0.7110714285714287,10.068000000000001,1558.68,3016.7999999999997,102.5887952111399,3547.7568000000006,8225.825595211141,True
P0112,PK06,6,17,268,6,0.3381226617344151,115.11500000000001,17205.964285714283,11797.5,38.44819697040003,171452.53125,200494.44373268468,True
P0113,PK04,16,22,22,16,0.718341307814992,17.723200000000002,2029.9999999999998,1450.0,4.5389155172399995,1909.2150000000001,5393.75391551724,False
P0114,PK06,4,7,44,4,0.5008281138341251,175.7808,35021.55714285714,24013.0,17.632611876456014,348979.83749999997,408032.0272547336,True
P0115,PK04,1,1,3,0,0.9367942583732056,8.6288,24379.6,17414.0,25.178675103503995,22929.0138,64747.7924751035,False
P0116,PK03,3,5,5,3,0.5884375000000001,17.8197,8191.44,15854.4,38.70940330605596,18644.774400000002,42729.323803306055,True
P0117,PK03,2,5,23,2,0.3984821428571429,5.211,9380.6,18156.0,39.45839411026797,21351.456000000002,48927.51439411027,True
P0118,PK02,16,30,17,24,0.5289583333333334,34.6816,1516.1363636363637,2668.3999999999996,67.17934670832004,3073.9968,7325.712510344683,True
P0119,PK01,3,5,11,3,0.5620454545454545,6.306,3885.712727272727,8023.400000000001,94.86415861977608,4043.7936,16047.770485892504,True
P0120,PK01,1,1,4,0,0.6746590909090909,6.156,13728.381818181819,28347.000000000004,10.352637144720006,14286.887999999999,56372.62245532655,True
P0121,PK06,20,56,86,20,0.3513073269158014,302.19,4644.407142857142,3184.5,113.82843626330408,46280.19375,54222.929329120445,True
P0122,PK03,20,35,43,20,0.5583333333333333,16.634,6869.6,13296.0,58.116849775739944,15636.096000000003,35859.81284977574,True
P0123,PK02,8,13,11,8,0.5990625,27.456,2184.318181818182,3844.3999999999996,8.592077594430007,4428.7488,10466.059059412613,True
P0124,PK03,3,5,22,3,0.5008035714285715,6.7608,9593.88,18568.8,10.751661360971989,21836.9088,50010.34046136097,True
P0125,PK03,36,57,51,36,0.6283928571428572,23.7312,220.72,427.2,0.8405817649739993,502.3872000000001,1151.1477817649743,True
P0126,PK04,1,2,5,0,0.43031897926634766,5.0443999999999996,42361.2,30258.0,102.08156831063997,39840.708600000005,112561.99016831063,False
P0127,PK03,1,1,4,0,0.7654910714285715,8.9267,37488.92,72559.2,58.35808842506994,85329.61920000002,195436.09728842508,True
P0128,PK03,3,7,6,3,0.3916071428571429,16.671,26838.56,51945.6,4.254442746119996,61088.02560000001,139876.4400427461,True
P0129,PK03,2,3,8,2,0.572202380952381,9.915600000000001,18778.56,36345.6,283.16069916277473,42742.42560000001,98149.7462991628,True
P0130,PK03,2,3,3,2,0.562202380952381,17.8432,9357.039999999999,18110.399999999998,15.204653595746985,21297.830400000003,48780.47505359574,True
P0131,PK05,6,16,55,6,0.35428125000000005,94.2636,375184.0,105520.5,516.2081070491998,945463.68,1426684.3881070493,False
P0132,PK01,1,1,5,0,0.9709848484848486,5.0836,16307.847272727273,33673.200000000004,34.55390699510403,16971.2928,66986.89397972237,True
P0133,PK03,3,7,19,3,0.41000000000000003,7.2777,19500.24,37742.4,146.97542299985983,44385.06240000001,101774.67782299987,True
P0134,PK06,5,14,46,5,0.3444186388667031,191.413,20542.87857142857,14085.5,5.427270585360004,204703.93125,239337.7370920139,True
P0135,PK02,2,3,13,2,0.5606770833333334,8.5356,40962.72727272728,72094.4,127.44198203976009,83052.74879999999,196237.31805476703,True
P0136,PK02,4,9,25,4,0.40317708333333335,8.9464,5994.545454545455,10550.4,104.04036516060008,12154.0608,28803.046619706056,True
P0137,PK03,3,7,3,6,0.3961160714285715,26.492099999999997,1697.56,3285.6,46.45253605091396,3863.8656,8893.478136050915,True
P0138,PK03,1,1,4,0,0.5978869047619048,9.4433,18686.8,36168.0,44.649303500339954,42533.56800000001,97433.01730350034,True
P0139,PK06,5,14,149,5,0.35145182647442097,125.1835,126457.82142857142,86707.5,43.258939107840035,1260116.15625,1473324.7366176792,True
P0140,PK03,1,2,12,0,0.4398065476190477,5.1121,61252.28,118552.79999999999,110.76671000618991,139418.0928,319333.93951000617,True
P0141,PK06,14,28,51,14,0.49351485980915544,339.25239999999997,8671.164285714285,5945.5,33.55427857161603,86405.68125,101055.89981428589,True
P0142,PK06,16,30,173,16,0.517264281810921,178.1712,5799.492857142856,3976.5,5.408152323840004,57790.29375,67571.6947594667,True
P0143,PK04,2,5,14,2,0.370749601275917,4.115,6403.599999999999,4574.0,13.222652248511995,6022.585800000001,17013.40845224851,False
P0144,PK04,2,5,9,2,0.3958851674641148,5.886,42389.2,30278.0,630.7134313708799,39867.0426,113164.95603137088,False
P0145,PK03,3,7,14,3,0.3908035714285715,8.889299999999999,26428.12,51151.2,69.58186371725392,60153.81120000001,137802.71306371727,True
P0146,PK02,3,4,10,3,0.6119921875000001,13.3645,2184.318181818182,3844.3999999999996,17.36342767584001,4428.7488,10474.830409494023,True
P0147,PK03,3,4,8,3,0.6362946428571429,13.788,2648.64,5126.4,5.129482837247996,6028.6464000000005,13808.815882837249,True
P0148,PK06,4,8,46,4,0.49543486485350374,172.304,11582.942857142856,7942.0,1.073851614864001,115420.72499999999,134946.74170875773,True
P0149,PK03,3,6,8,3,0.4972767857142858,13.5855,6233.48,12064.8,81.38111232887992,14188.204800000001,32567.86591232888,True
P0150,PK04,6,13,14,6,0.44344497607655503,10.4954,2696.3999999999996,1926.0,49.132339225199985,2535.9642000000003,7207.4965392252,False
P0151,PK03,3,7,10,3,0.41383928571428574,11.576699999999999,14419.96,27909.6,30.175416959687976,32821.689600000005,75181.42501695969,True
P0152,PK03,30,53,182,30,0.5651785714285714,7.635000000000001,3174.4,6144.0,122.85042736566587,7225.344000000002,16666.594427365668,True
P0153,PK02,3,8,17,3,0.369921875,9.4345,8018.181818181819,14112.0,53.69116185972004,16257.023999999998,38440.896980041536,True
P0154,PK06,5,14,125,5,0.341838664929169,130.7955,14013.435714285713,9608.5,6.990760961280006,139639.89375000002,163268.820225247,True
P0155,PK03,17,33,18,20,0.5056994047619048,29.7028,845.68,1636.8,85.96741716763192,1924.8768000000002,4493.324217167632,True
P0156,PK03,3,8,14,3,0.36678571428571427,8.934899999999999,10624.32,20563.2,1445.5371323483985,24182.323200000003,56815.3803323484,True
P0157,PK03,24,36,42,24,0.6628571428571429,19.727999999999998,781.2,1512.0,45.32420720645995,1778.1120000000003,4116.63620720646,True
P0158,PK03,30,47,33,30,0.6285714285714286,29.387999999999998,3686.52,7135.2,261.34210212767977,8390.995200000001,19474.057302127683,True
P0159,PK03,3,7,20,3,0.42700892857142864,7.1895,3102.48,6004.8,5.154600374783995,7061.644800000001,16174.079400374785,True
P0160,PK03,1,1,6,0,0.5617559523809524,7.0559,12257.4,23724.0,78.47915789006993,27899.424000000003,63959.30315789007,True
P0161,PK04,2,6,16,2,0.3008612440191387,3.6982,30685.199999999997,21918.0,68.05133818559999,28859.430600000003,81530.6819381856,False
P0162,PK01,1,1,11,0,0.8834848484848485,3.3869,6801.861818181818,14044.800000000001,43.52439133324803,7078.5792,27968.76540951507,True
P0163,PK06,7,27,135,7,0.25641630585564756,141.41140000000001,17326.285714285714,11880.0,41.70908191320003,172651.5,201899.4947961989,True
P0164,PK03,2,7,24,2,0.2636904761904762,5.195,69607.4,134724.0,184.07472452648983,158435.42400000003,362950.8987245265,True
P0165,PK03,1,2,4,0,0.48711309523809526,9.184000000000001,62504.68,120976.79999999999,22.059609260345976,142268.71680000002,325772.2564092604,True
P0166,PK02,2,2,7,2,0.8857552083333334,12.477,17511.136363636364,30819.6,26.559002367720023,35504.1792,83861.4745660041,True
P0167,PK05,40,58,62,40,0.6848333333333334,442.564,12128.0,3411.0,157.02215890283992,30562.559999999998,46258.582158902835,False
P0168,PK03,24,57,78,24,0.4182142857142857,11.867999999999999,1556.2,3012.0,84.4344704756699,3542.1120000000005,8194.746470475671,True
P0169,PK06,12,30,56,12,0.39536970868888976,286.2188,45561.71428571428,31240.0,21.47845990284002,454009.5,530832.6927456171,True
P0170,PK06,10,21,93,10,0.4657667409306822,190.939,12120.37857142857,8310.5,27.607379347800023,120776.11875,141234.60470077637,True
P0171,PK02,3,8,19,3,0.36906250000000007,8.7487,15999.772727272728,28159.6,219.32939542995018,32439.859199999995,76818.56132270266,True
P0172,PK02,2,3,9,2,0.6205729166666667,11.0752,7889.318181818183,13885.199999999999,120.0081379014001,15995.750399999997,37890.27671971958,True
P0173,PK03,1,1,5,0,0.5916369047619048,8.2064,13666.039999999999,26450.399999999998,4.488777365309995,31105.670400000003,71226.59917736532,True
P0174,PK03,2,3,11,2,0.6254166666666667,7.9466,56715.12,109771.2,959.7370858004151,129090.93120000002,296536.98828580044,True
P0175,PK06,12,22,62,12,0.524870738576653,266.5376,20294.214285714283,13915.0,16.112124090144018,202226.0625,236451.38890980443,True
P0176,PK02,3,7,6,3,0.3855078125,19.141299999999998,5246.818181818182,9234.4,4.957826875200004,10638.0288,25124.204808693383,True
P0177,PK02,3,4,6,3,0.7136718750000001,19.8448,8412.727272727274,14806.4,352.14097874508025,17056.9728,40628.24105147236,True
P0178,PK03,3,7,11,3,0.3872321428571428,10.7988,2388.24,4622.4,26.099812944575977,5435.942400000001,12472.682212944575,True
P0179,PK02,16,21,41,16,0.7560416666666667,17.017599999999998,1508.1818181818182,2654.3999999999996,52.37970340824005,3057.8687999999997,7272.830321590058,True
P0180,PK06,28,49,82,28,0.568277355080079,400.65639999999996,3136.378571428571,2150.5,127.55506266162011,31253.118749999998,36667.55238409019,True
P0181,PK04,3,6,9,3,0.48186602870813394,8.344100000000001,87301.2,62358.0,41.018184966383984,82106.7786,231806.99678496638,False
P0182,PK02,30,41,64,30,0.719921875,19.714,3215.227272727273,5658.799999999999,15.548402142000013,6518.937599999999,15408.513274869272,True
P0183,PK02,16,29,37,16,0.5383333333333333,18.4944,1508.1818181818182,2654.3999999999996,11.55572665929001,3057.8687999999997,7232.006344841107,True
P0184,PK03,1,2,15,0,0.3933928571428572,4.6911000000000005,117296.56,227025.6,27.951882247295977,266982.10560000007,611332.2174822474,True
P0185,PK03,15,40,17,30,0.37410714285714286,28.5885,188.48,364.8,9.095975436239991,429.00480000000005,991.3807754362401,True
P0186,PK06,18,40,96,18,0.43952036655597126,262.823,31909.242857142854,21879.0,342.8442865086123,317966.51249999995,372097.59964365145,True
P0187,PK03,1,1,6,0,0.6525744047619049,7.4776,37450.48,72484.8,71.66137992047993,85242.1248,195249.0661799205,True
P0188,PK02,8,17,28,8,0.45000000000000007,13.394400000000001,3000.4545454545455,5280.799999999999,527.1138302091305,6083.4816,14891.849975663676,True
P0189,PK03,8,17,15,8,0.46821428571428575,18.64,12600.88,24388.8,1527.5740828382984,28681.228800000004,67198.4828828383,True
P0190,PK06,5,19,28,5,0.26174912774811887,250.901,79997.70714285714,54851.5,64.51524073382404,797154.35625,932068.078633591,True
P0191,PK02,4,10,10,4,0.39026041666666667,16.993199999999998,1646.5909090909092,2898.0,32.822640828000026,3338.496,7915.909549918909,True
P0192,PK02,16,24,23,16,0.6558333333333334,27.119999999999997,9340.227272727274,16438.8,2456.3126579101217,18937.4976,47172.83753063739,True
P0193,PK04,2,6,36,2,0.3117065390749601,2.1315999999999997,63629.99999999999,45450.0,882.1658055490559,59844.015,169806.18080554905,False
P0194,PK02,8,19,107,8,0.41354166666666664,6.0024,12720.909090909092,22388.8,21.839729076900017,25791.897599999997,60923.44641998599,True
P0195,PK03,1,1,9,0,0.7002232142857143,5.871700000000001,18700.44,36194.4,4.606298865629996,42564.614400000006,97464.06069886565,True
P0196,PK02,20,35,26,20,0.5611979166666667,29.814,14007.954545454546,24654.0,91.92984224400008,28401.407999999996,67155.29238769854,True
P0197,PK02,8,14,21,8,0.5628125,16.424,4629.545454545455,8147.999999999999,39.861446829120034,9386.496,22203.902901374575,True
P0198,PK02,3,8,13,3,0.34203125,10.907200000000001,34640.45454545455,60967.2,135.81149277600014,70234.2144,165977.68043823054,True
P0199,PK03,3,5,7,3,0.5863839285714286,14.474999999999998,9595.12,18571.2,33.79977834760797,21839.731200000006,50039.85097834761,True
P0200,PK03,1,1,4,0,0.6570089285714287,8.9815,15875.72,30727.199999999997,17.462248555499983,36135.18720000001,82755.5694485555,True
P0201,PK03,3,7,11,3,0.41325892857142854,10.3446,18082.92,34999.2,1242.1983053343765,41159.0592,95483.37750533437,True
