part_id,mean_daily_demand,sd_daily_demand,mean_lead_time_days,sd_lead_time_days,target_cycle_service,z,safety_stock_units,reorder_point_units,unit_value_eur,criticality,annual_safety_stock_holding_eur,delivery_interval_days,cycle_stock_units,pipeline_inventory_units,avg_inventory_units,annual_inventory_holding_eur
P0015,35.178082191780824,23.239875773812493,2.47,0.5681,0.97,1.8807936081512509,90.05132420661248,176.94118722031112,2.84,low,48.92527596894911,0.6666666666666666,11.726027397260275,86.88986301369864,188.6672146175714,117.87927569305862
P0016,96.07123287671233,68.31154689662579,3.58,1.5036,0.97,1.8807936081512509,419.25113266397454,763.1861463626046,48.42,low,3883.5050135562806,0.5,24.017808219178082,343.93501369863014,787.2039545817828,8385.611405786984
P0017,41.35342465753425,27.089362101453702,4.07,1.3593800000000003,0.999,3.090232306167813,376.1390008798824,544.4474392360469,5.64,critical,300.62046524428865,0.4,8.27068493150685,168.3084383561644,552.7181241675537,685.8126484671005
P0018,161.83013698630137,106.17386048226021,1.92,0.816,0.985,2.17009037758456,493.36041302076575,804.0742760344644,7.5,medium,707.8649404210988,1.0,80.91506849315068,310.71386301369864,884.9893445276151,1460.2324184705649
P0019,291.09589041095893,192.53550866904914,1.73,0.45845,0.995,2.5758293035489004,847.9389952344585,1351.5348856454175,15.56,high,2524.0563204231294,0.2,29.109589041095894,503.59589041095893,1380.6444746865134,4726.222165746873
P0020,14.252054794520548,9.960197016744896,1.68,0.21336,0.995,2.5758293035489004,39.28823128128115,63.23168333607567,50.02,high,375.9507933145481,1.6666666666666667,11.876712328767123,23.94345205479452,75.10839566484279,826.522829254196
P0021,28.504109589041096,19.911841680488433,2.31,0.36729,0.995,2.5758293035489004,94.85889428071295,160.70338743139789,9.96,high,180.74331230252022,0.6666666666666666,9.501369863013698,65.84449315068494,170.2047572944116,372.95266418351474
P0022,20.898630136986302,14.042444422929623,2.04,0.58344,0.985,2.17009037758456,58.5770773803797,101.21028285983175,21.94,medium,245.86072791271022,1.6666666666666667,17.41552511415525,42.63320547945206,118.62580797398701,572.5830499288405
P0023,224.52602739726026,148.25026177857774,2.29,0.71677,0.97,1.8807936081512509,597.1736370803841,1111.3382398201102,91.61,low,10465.701666474328,1.0,112.26301369863013,514.164602739726,1223.6012535187401,24660.704383667395
P0024,41.49315068493151,27.204417106434356,2.89,1.22536,0.985,2.17009037758456,171.525333362156,291.44053884160803,4.71,medium,154.55178298249223,0.6666666666666666,13.831050228310502,119.91520547945206,305.2715890699186,316.32242059424965
P0025,302.7479452054794,201.9239113234805,3.36,1.4414399999999998,0.985,2.17009037758456,1428.0373051138356,2445.270401004246,1.93,medium,527.2562084794214,0.3333333333333333,50.4579908675799,1017.2330958904108,2495.7283918718263,1059.6862751887775
P0026,143.72328767123287,96.8546698207402,1.22,0.35135999999999995,0.985,2.17009037758456,295.22814250807534,470.5705534669794,2.61,medium,147.4086951549016,2.5,179.65410958904107,175.34241095890408,650.2246630560205,373.359001526767
P0027,9.64109589041096,6.864061440216388,3.36,1.19952,0.97,1.8807936081512509,36.96300229497325,69.35708448675408,20.34,low,143.82786319090985,5.0,24.102739726027398,32.394082191780825,93.45982421278147,418.2140213873545
P0028,284.986301369863,186.5528747743043,0.85,0.32384999999999997,0.985,2.17009037758456,487.1201678205924,729.3585239849759,11.32,medium,1054.89049212209,0.4,56.9972602739726,242.23835616438353,786.3557842589486,1958.3404451184856
P0029,60.25753424657534,39.913360558166666,1.73,0.45845,0.985,2.17009037758456,148.04561971183497,252.2911539584103,7.78,medium,220.3433762598059,0.2,6.025753424657534,104.24553424657533,258.3169073830678,442.13521867685887
P0030,82.71232876712328,54.32064940682804,3.24,1.14372,0.97,1.8807936081512509,294.2633434980871,562.2512887035666,70.62,low,3975.4721825423317,0.4,16.542465753424658,267.98794520547943,578.7937544569912,8992.3712867456
P0031,522.054794520548,342.71156497779856,4.31,1.0430199999999998,0.985,2.17009037758456,2235.9132165200544,4485.969380903616,3.88,medium,1659.6308883665379,1.6666666666666667,435.04566210045664,2250.0561643835613,4921.015043004072,4200.578440708276
P0032,35.156164383561645,23.211882296641164,2.47,0.5681,0.985,2.17009037758456,103.7914567539221,190.6271827813194,23.0,medium,456.68240971725726,0.6666666666666666,11.718721461187215,86.83572602739727,202.3459042425066,1023.8702754670834
P0033,435.97534246575344,288.0106109637253,1.7,0.6987,0.985,2.17009037758456,1206.7118082991542,1947.8698904909352,62.06,medium,14326.502313973924,1.6666666666666667,363.3127853881279,741.1580821917809,2311.182675879063,31555.039310312022
P0034,107.0958904109589,70.82534709238767,2.01,0.38391,0.97,1.8807936081512509,234.68429695914892,449.9470366851763,63.51,low,2851.3529860631484,5.0,267.73972602739724,215.26273972602738,717.6867627125736,10027.66298597262
P0035,177.2,116.35905495632763,3.83,1.27156,0.97,1.8807936081512509,692.8930852096403,1371.5690852096402,4.61,low,611.0714495822759,0.4,35.44,678.6759999999999,1407.0090852096403,1426.9886142196174
P0036,108.66849315068494,72.17083075788726,2.29,0.85875,0.97,1.8807936081512509,310.70907236852224,559.5599216835908,19.33,low,1148.9751314385894,1.0,54.33424657534247,248.8508493150685,613.8941682589332,2610.646339937939
P0037,41.41917808219178,27.22862432880293,1.73,0.45845,0.985,2.17009037758456,101.16238554612107,172.81756362831283,11.05,medium,213.84848631532208,0.2,4.141917808219178,71.65517808219177,176.95948143653203,430.1884993722094
P0038,54.293150684931504,36.05930832246044,1.73,0.45845,0.985,2.17009037758456,133.67262186840648,227.59977255333797,1.54,medium,39.3811167730575,0.2,5.429315068493151,93.9271506849315,233.02908762183114,78.95025488627638
P0039,41.38904109589041,27.198939265252605,2.36,0.45311999999999997,0.985,2.17009037758456,114.29774272902533,211.9758797153267,34.84,medium,761.7994247560291,1.0,20.694520547945206,97.67813698630137,232.67040026327192,1783.3720839379266
P0040,35.16164383561644,23.192663142985698,2.02,0.33734000000000003,0.985,2.17009037758456,87.4263429574375,158.4528635053827,27.89,medium,466.4613522767349,0.6666666666666666,11.720547945205478,71.02652054794521,170.1734114505882,1044.1500179785191
P0041,27.21917808219178,18.061286519823735,1.73,0.45845,0.985,2.17009037758456,66.9668559092949,114.05603399148669,19.19,medium,245.84406285031415,0.2,2.721917808219178,47.08917808219178,116.77795179970586,493.0131569079982
P0042,82.75616438356164,54.2817056443993,4.07,1.57102,0.985,2.17009037758456,424.21804376927514,761.035632810371,62.23,medium,5050.260478284903,0.4,16.55123287671233,336.8175890410959,777.5868656870834,10645.630743375585
P0043,209.05753424657533,138.28156289527718,2.29,0.85875,0.97,1.8807936081512509,596.3494171297714,1075.091170554429,27.82,low,3173.8234544356983,1.0,104.52876712328766,478.74175342465753,1179.6199376777167,7219.745866562697
P0044,31.863013698630137,21.046857109539474,1.68,0.21336,0.985,2.17009037758456,70.16184008385751,123.69170309755614,11.75,medium,157.7116144493667,1.6666666666666667,26.552511415525114,53.52986301369863,150.24421451308126,388.3812945163151
P0045,41.38630136986301,27.12448568950047,3.58,1.5036,0.985,2.17009037758456,201.29981505146657,349.46277395557615,58.78,medium,2263.5901637561265,0.5,10.346575342465753,148.1629589041096,359.80934929804187,4652.910581382558
P0046,54.364383561643834,36.085922226394594,1.94,0.50052,0.97,1.8807936081512509,123.62072594389564,229.08763005348467,19.01,low,449.5709565587482,1.6666666666666667,45.30365296803653,105.46690410958904,274.3912830215212,1147.559223852606
P0047,186.3095890410959,122.16297006029089,2.31,0.36729,0.985,2.17009037758456,493.83061256885094,924.2057632537825,10.91,medium,1030.688901119788,0.6666666666666666,62.10319634703197,430.37515068493155,986.3089596008144,2367.338764833875
P0048,30.057534246575344,19.935320674292488,3.49,1.47278,0.985,2.17009037758456,144.37134909216445,249.2721436127124,7.72,medium,213.21765156359317,0.6666666666666666,10.01917808219178,104.90079452054796,259.2913216949042,440.38038076662525
P0049,82.87123287671233,54.319692358033876,2.29,0.85875,0.97,1.8807936081512509,235.16633315535282,424.94145644302404,12.08,low,543.4591712988398,1.0,41.43561643835616,189.77512328767122,466.3770728813802,1239.4437088895559
P0050,35.14520547945205,23.262908747144923,2.47,0.5681,0.97,1.8807936081512509,90.10064895806411,176.9093064923107,5.29,low,91.18185674556089,0.6666666666666666,11.715068493150683,86.80865753424658,188.62437498546137,219.52104760807995
P0051,82.75068493150685,54.20560958787675,1.73,0.45845,0.97,1.8807936081512509,174.6796578513686,317.83834278287543,1.81,low,60.48473022296956,0.2,8.275068493150686,143.15868493150685,326.1134112760261,129.85836037011362
P0052,31.720547945205478,20.96251861089497,3.24,1.14372,0.995,2.5758293035489004,155.05490428266856,257.8294796251343,159.92,high,4743.655360377877,0.4,6.344109589041096,102.77457534246575,264.1735892141754,9294.260885168806
P0053,54.032876712328765,35.914795593542884,1.7,0.6987,0.97,1.8807936081512509,130.09978085843008,221.95567126938897,28.55,low,710.5710639754777,1.6666666666666667,45.02739726027397,91.85589041095889,266.98306852966294,1676.9206534348132
P0054,221.1150684931507,145.03928197654858,1.68,0.56616,0.97,1.8807936081512509,488.5157514490067,859.9890665174999,38.92,low,3637.2758871365004,1.0,110.55753424657534,371.47331506849315,970.5466007640753,8310.208214382319
P0055,82.93972602739726,54.4228628925311,4.07,1.3593800000000003,0.995,2.5758293035489004,466.1733027751908,803.7379877066976,12.54,high,1118.3294849532142,0.4,16.587945205479453,337.56468493150686,820.3259329121771,2263.1151837181137
P0056,82.58630136986301,54.20647673040844,4.07,1.3593800000000003,0.97,1.8807936081512509,338.98261545703974,675.1088620323821,19.59,low,1270.3889357363043,0.4,16.517260273972603,336.12624657534246,691.6261223063548,2980.7702619159277
P0057,381.9095890410959,253.79784514255923,1.19,0.20705999999999997,0.97,1.8807936081512509,622.7732935893429,1077.245704548247,215.71,low,25699.525195856153,1.6666666666666667,318.2579908675799,454.4724109589041,1395.5036954158268,66225.30247039256
P0058,41.37808219178082,27.092526880957852,2.29,0.71677,0.97,1.8807936081512509,109.44641778609397,204.20222600527205,10.39,low,217.5414102395249,1.0,20.68904109589041,94.75580821917808,224.89126710116247,514.0564583398371
P0059,54.35616438356164,36.13207224320643,3.45,1.41795,0.985,2.17009037758456,255.0467934744059,442.57556059769354,34.11,medium,1664.280128339684,2.5,67.94520547945206,187.52876712328768,510.5207660771456,3831.049932796116
P0060,53.62191780821918,36.57604695149028,3.7,1.2913,0.97,1.8807936081512509,213.50849959793567,411.90959548834667,0.82,low,33.49298550214574,1.6666666666666667,44.68493150684932,198.40109589041097,456.5945269951959,82.36965266993334
P0061,376.50958904109586,249.02575673549873,1.68,0.56616,0.995,2.5758293035489004,1145.8116601231018,1778.347769712143,5.63,high,1234.0889758508467,1.0,188.25479452054793,632.5361095890411,1966.6025642326908,2435.8339360586106
P0062,12.427397260273972,9.33228562680773,0.85,0.32384999999999997,0.999,3.090232306167813,45.57083360183219,56.13412127306507,3.23,critical,20.858379618332982,0.4,2.4854794520547947,10.563287671232876,58.61960072511987,41.65508827527018
P0063,215.67397260273972,142.56537157515453,4.32,1.83168,0.985,2.17009037758456,1232.3953527343383,2164.106914378174,18.93,medium,4462.985813910805,0.3333333333333333,35.945662100456616,931.7115616438357,2200.0525764786307,9162.338960002906
P0064,82.93698630136986,54.40693108633612,1.31,0.42837000000000003,0.995,2.5758293035489004,212.37096280008012,321.01841485487466,19.95,high,810.5183962865667,1.6666666666666667,69.11415525114155,108.64745205479451,390.13257010601615,1712.291850195305
P0065,41.37534246575343,27.1473177839573,2.87,1.18244,0.97,1.8807936081512509,145.23225911933505,263.9794919960474,13.17,low,365.9095196281404,0.6666666666666666,13.791780821917808,118.74723287671235,277.7712728179652,804.8144858627724
P0066,64.08493150684932,43.40052308653498,3.83,1.27156,0.985,2.17009037758456,293.74515657884916,539.190444250082,28.14,medium,1581.3195785637736,0.4,12.816986301369864,245.44528767123288,552.0074305514519,3417.3676010579284
P0067,167.92328767123288,111.6114956766708,2.36,0.45311999999999997,0.985,2.17009037758456,468.13973895366854,864.4386978577782,92.11,medium,8249.110694004288,1.0,83.96164383561644,396.2989589041096,948.4003416933947,19218.57420414329
P0068,35.18356164383562,23.27149256925139,3.89,1.31482,0.985,2.17009037758456,162.6297193460583,299.4937741405788,15.51,medium,482.5435898718436,0.3333333333333333,5.863926940639269,136.86405479452054,305.3577010812181,1041.9415476293325
P0069,82.73424657534247,54.35817371127131,3.89,1.31482,0.985,2.17009037758456,381.16167848993445,702.9978976680167,50.04,medium,3648.8110314434703,0.3333333333333333,13.789041095890411,321.8362191780822,716.7869387639071,7890.9640514641
P0070,30.046575342465754,19.88208428026127,4.45,0.5829500000000001,0.985,2.17009037758456,113.42982226913959,247.13708254311223,96.82,medium,2100.9570315318097,2.5,37.55821917808219,133.70726027397262,284.69530172119437,6064.123804782128
P0071,35.227397260273975,23.27629825626978,1.68,0.56616,0.97,1.8807936081512509,78.22383466611973,137.40586206338,8.32,low,124.50513649814397,1.0,17.613698630136987,59.18202739726028,155.01956069351698,283.7478038934135
P0072,54.21369863013699,35.96439522527684,3.24,1.14372,0.985,2.17009037758456,223.7068385030754,399.35922206471923,28.93,medium,1238.0909081188468,0.4,10.842739726027398,175.65238356164386,410.2019617907466,2610.7714060133862
P0073,30.14246575342466,19.95149280961022,3.76,0.7745599999999999,0.97,1.8807936081512509,97.73404355395444,211.06971478683113,57.5,low,1075.074479093499,1.0,15.07123287671233,113.3356712328767,226.14094766354347,2860.682987943825
P0074,41.38082191780822,27.1289181984704,1.03,0.33990000000000004,0.999,3.090232306167813,148.32932115933036,190.95156773467284,494.13,critical,10386.262700277734,2.5,51.726027397260275,42.622246575342466,242.67759513193312,26381.141618159265
P0075,82.56438356164384,54.05801058311455,4.32,1.83168,0.97,1.8807936081512509,407.4962770690788,764.1744140553802,15.6,low,1216.1106286096335,0.3333333333333333,13.760730593607306,356.6781369863014,777.9351446489875,2669.873416435325
P0076,41.416438356164385,27.137354196279876,3.83,1.27156,0.97,1.8807936081512509,161.7707228712396,320.3956817753492,3538.83,low,109517.73842439508,0.4,8.283287671232877,158.6249589041096,328.6789694465821,255890.5794382626
P0077,35.14794520547945,23.2446384553528,4.45,0.5829500000000001,0.985,2.17009037758456,132.62469598550186,289.0330521498854,7.6,medium,192.8247753806601,2.5,43.93493150684932,156.40835616438358,332.96798365673476,556.7224686740606
P0078,15.808219178082192,10.76147168926546,4.45,0.5829500000000001,0.985,2.17009037758456,61.14356388218661,131.49013922465235,5.95,medium,69.59732619285415,2.5,19.76027397260274,70.34657534246575,151.2504131972551,197.98679087520696
P0079,349.93150684931504,229.8666914654027,3.66,1.2297600000000002,0.985,2.17009037758456,1535.5065060841061,2816.2558211525993,26.81,medium,7875.412586248064,0.2,34.99315068493151,1280.7493150684932,2851.248971837531,16817.236685692125
P0080,175.03013698630136,114.58439795234804,0.84,0.20748,0.995,2.5758293035489004,329.15999454851055,476.18530961700367,11.59,high,729.8192644346019,0.6666666666666666,58.34337899543378,147.02531506849314,534.5286886124375,1362.9412502239932
P0081,105.05205479452054,70.71491307500689,3.24,1.14372,0.985,2.17009037758456,436.8233421762383,777.1919997104849,14.6,medium,1220.066587017459,0.4,21.01041095890411,340.3686575342466,798.2024106693891,2563.8261430700777
P0082,41.44931506849315,27.189723754137024,4.32,1.83168,0.985,2.17009037758456,236.19841604037387,415.25945713626425,7.53,medium,340.2489530543334,0.3333333333333333,6.9082191780821915,179.0610410958904,422.16767631434647,699.3629725823464
P0083,37.50958904109589,28.204473986455174,1.04,0.2496,0.985,2.17009037758456,75.48805719090434,114.49802979364406,24.75,medium,357.4195403517167,5.0,93.77397260273973,39.00997260273973,208.2720023963838,1134.04105304831
P0084,70.35068493150685,46.49639925586012,2.02,0.33734000000000003,0.97,1.8807936081512509,151.87098999231657,293.9793735539604,3.84,low,111.56574986566005,0.6666666666666666,23.450228310502283,142.10838356164385,317.4296018644627,268.1645276550981
P0085,30.024657534246575,19.88088001914633,1.07,0.41516000000000003,0.97,1.8807936081512509,52.013169647894884,84.13955320953872,30.95,low,307.9631931587098,1.6666666666666667,25.02054794520548,32.126383561643834,109.1601011547442,743.2711287626532
P0086,63.945205479452056,42.2788007080624,2.87,1.18244,0.97,1.8807936081512509,225.267071514765,408.7898112407924,8.8,low,379.23221778485663,0.6666666666666666,21.315068493150683,183.5227397260274,430.1048797339431,832.6830471649139
P0087,82.68767123287671,54.17914916946168,3.83,1.27156,0.985,2.17009037758456,372.6515552300124,689.3453360519302,28.43,medium,2026.770797688379,0.4,16.537534246575344,316.6937808219178,705.8828702985055,4415.015000569033
P0088,54.25205479452055,35.963611453637384,0.76,0.21356000000000003,0.985,2.17009037758456,83.41467266687211,124.64623431070773,8.7,medium,138.83102911686368,0.3333333333333333,9.042009132420091,41.23156164383562,133.68824344312782,255.87929795014662
P0089,83.0,54.43950165697093,3.45,1.41795,0.97,1.8807936081512509,335.6037989973008,621.9537989973009,25.05,low,1608.271770673152,2.5,103.75,286.35,725.7037989973009,3999.353636274125
P0090,41.37808219178082,27.159370140373237,1.68,0.21336,0.97,1.8807936081512509,78.49799325095726,148.01317133314905,14.48,low,217.44626721760827,1.6666666666666667,34.481735159817354,69.51517808219178,182.49490649296638,581.3557741239938
P0091,82.96712328767123,54.390771818475635,1.64,0.5920399999999999,0.995,2.5758293035489004,252.47403016357563,388.5401123553564,2.42,high,116.88449883398928,1.6666666666666667,69.1392694063927,136.0660821917808,457.67938176174914,243.66850284995522
P0092,41.38356164383562,27.19396655418575,2.29,0.71677,0.985,2.17009037758456,126.59738292769687,221.36573909208045,19.25,medium,466.2086232163446,1.0,20.69178082191781,94.76835616438358,242.05751991399825,1025.1135968357826
P0093,41.45205479452055,27.141186159614236,0.85,0.32384999999999997,0.985,2.17009037758456,70.86626810470949,106.10051468005196,10.62,medium,143.97560765203764,0.4,8.29041095890411,35.23424657534247,114.39092563895606,267.26295866285693
P0094,82.83835616438355,54.373390162191846,0.85,0.32384999999999997,0.985,2.17009037758456,141.8920266825647,212.30462942229073,12.57,medium,341.20713964170824,0.4,16.567671232876712,70.41260273972603,228.87230065516744,632.9234602318
P0095,60.038356164383565,39.84439041872559,4.16,0.9193600000000001,0.985,2.17009037758456,245.166986867354,494.92654851118965,17.81,medium,835.31590255971,0.5,15.009589041095891,249.75956164383564,509.9361375522855,1998.0317741573647
P0096,365.7945205479452,243.02717474019408,3.24,1.14372,0.985,2.17009037758456,1510.5973045501614,2695.7715511255037,24.18,medium,6987.629061986991,0.4,73.15890410958905,1185.1742465753425,2768.930455235093,14729.6024496686
P0097,83.08767123287672,54.50207160395267,1.94,0.50052,0.995,2.5758293035489004,256.40101957130025,417.59110176308104,94.52,high,4636.265531629083,1.6666666666666667,69.23972602739727,161.19008219178082,486.83082779047834,10123.354965406323
P0098,41.33698630136986,27.096974339678525,2.87,1.18244,0.97,1.8807936081512509,145.03445291355504,263.67160359848657,23.78,low,659.7932555326562,0.6666666666666666,13.778995433789953,118.63715068493151,277.4505990322765,1451.5105538972578
P0099,15.868493150684932,10.805687308897696,1.68,0.21336,0.999,3.090232306167813,69.12929910004414,95.78836759319482,168.36,critical,1649.2714558623863,1.6666666666666667,13.223744292237443,26.659068493150684,109.01211188543226,4037.7214145469034
P0100,104.24109589041096,69.1546042971762,1.68,0.21336,0.985,2.17009037758456,230.47575026969275,405.6007913655832,8.25,medium,363.7508580343412,1.6666666666666667,86.86757990867581,175.1250410958904,492.46837127425897,893.83009386278
P0101,500.8383561643836,328.6343180623098,1.52,0.36936,0.97,1.8807936081512509,963.3632251978752,1724.6375265677384,76.36,low,14072.80999369056,1.0,250.4191780821918,761.2743013698631,1975.05670464993,33179.372592755106
P0102,35.0958904109589,23.199898389059435,3.58,1.5036,0.999,3.090232306167813,329.31063748183294,454.9539251530658,23.67,critical,1104.574694765151,0.5,8.773972602739725,125.64328767123287,463.72789775580554,2414.8166547735823
P0103,35.21369863013699,23.27495302262993,1.94,0.50052,0.995,2.5758293035489004,109.30450371723147,177.61907905969724,12.48,high,260.96212644002674,1.6666666666666667,29.344748858447492,68.31457534246576,206.96382791814472,568.2398859320581
P0104,41.28219178082192,27.07193988706449,3.49,1.47278,0.985,2.17009037758456,197.3638641990757,341.4387135141442,39.65,medium,1497.0478151378586,0.6666666666666666,13.760730593607306,144.0748493150685,355.1994441077515,3098.4047509519164
P0105,174.4191780821918,115.75040485716376,3.49,1.47278,0.97,1.8807936081512509,726.2603764441493,1334.9833079509986,26.83,low,3727.6734765210745,0.6666666666666666,58.13972602739726,608.7229315068494,1393.123033978396,8223.04802036088
P0106,83.8027397260274,56.44913584394561,3.24,1.14372,0.985,2.17009037758456,348.58949497742736,620.1103716897562,4.25,medium,283.4184154816475,0.4,16.76054794520548,271.5208767123288,636.8709196349616,595.4743098586891
P0107,280.25753424657535,185.58110243722405,2.01,0.38391,0.97,1.8807936081512509,614.8209699719472,1178.1386138075636,22.66,low,2665.222173481871,5.0,700.6438356164383,563.3176438356164,1878.7824494240017,9366.106266868532
P0108,54.347945205479455,36.12413012599233,4.45,0.5829500000000001,0.985,2.17009037758456,205.95609368293873,447.8044498473223,3.59,medium,141.4470632963348,2.5,67.93493150684932,241.84835616438357,515.7393813541717,407.33096339352477
P0109,146.86027397260273,102.45433013621727,2.89,1.22536,0.97,1.8807936081512509,541.6808526665591,966.107044447381,26.71,low,2767.847849077595,0.6666666666666666,48.95342465753424,424.4261917808219,1015.0604691049152,5964.698328554303
P0110,28.52054794520548,19.939268774440322,3.5,0.7035,0.985,2.17009037758456,105.70533635032662,205.52725415854582,3.64,medium,73.6076811733405,5.0,71.30136986301369,99.82191780821918,276.82862402155945,221.68436211646483
P0111,41.31232876712329,27.091947351938117,2.29,0.85875,0.995,2.5758293035489004,160.59992220396438,255.20515508067672,44.94,high,1380.712444214048,1.0,20.656164383561645,94.60523287671234,275.86131946423836,2727.385693279032
P0112,35.24657534246575,23.258214206483373,3.49,1.47278,0.97,1.8807936081512509,146.41802553454386,269.42857347974933,19.46,low,545.0824790595558,0.6666666666666666,11.748858447488583,123.01054794520549,281.17743192723793,1203.776821566891
P0113,31.756164383561643,21.680325982285844,1.52,0.36936,0.995,2.5758293035489004,86.46569043491026,134.73506029792395,1.95,high,32.25546191006653,1.0,15.878082191780821,48.2693698630137,150.61314248970479,64.61303812808336
P0114,47.83835616438356,32.32711680318652,0.84,0.20748,0.995,2.5758293035489004,92.55885406470163,132.74307324278382,9.98,high,176.71497389952953,0.6666666666666666,15.946118721461186,40.18421917808219,148.68919196424503,326.46198987669635
P0115,23.854794520547944,16.031331283416584,2.87,1.18244,0.97,1.8807936081512509,84.69197656952228,153.1552368434949,3.26,low,52.81833530057511,0.6666666666666666,7.951598173515981,68.46326027397261,161.10683501701087,115.5458220742002
P0116,54.295890410958904,36.04476931751392,2.17,0.71827,0.999,3.090232306167813,316.0676820671523,433.88976425893316,45.09,critical,2019.53506767777,5.0,135.73972602739727,117.82208219178082,569.6294902863305,5650.610617742341
P0117,41.44931506849315,27.14502728673729,1.68,0.21336,0.995,2.5758293035489004,107.46399526873546,177.09884458380395,8.76,high,180.09096667991912,1.6666666666666667,34.54109589041096,69.6348493150685,211.6399404742149,407.872493281907
P0118,41.75068493150685,28.21300029274786,4.45,0.5829500000000001,0.985,2.17009037758456,160.46650152308322,346.2570494682887,23.54,medium,722.6294939893422,2.5,52.188356164383556,185.79054794520547,398.44540563267225,2063.469066690483
P0119,29.975342465753425,19.839657953158593,1.92,0.816,0.97,1.8807936081512509,79.58874340030695,137.14140093455353,31.38,low,477.78160777248627,1.0,14.987671232876712,57.55265753424657,152.12907216743022,1050.238262615071
P0120,35.3013698630137,23.322561903073936,2.35,0.24205,0.985,2.17009037758456,91.73764330943985,174.69586248752205,4.63,medium,81.25562041303951,5.0,88.25342465753424,82.95821917808219,262.94928714505625,267.8401438859543
P0121,31.720547945205478,20.948753266846094,3.83,1.27156,0.985,2.17009037758456,143.52814338328815,265.01784201342514,50.33,medium,1381.9388873267796,0.4,6.344109589041096,121.48969863013699,271.3619516024662,3004.682345313467
