part_id,mean_daily_demand,sd_daily_demand,mean_lead_time_days,sd_lead_time_days,target_cycle_service,z,safety_stock_units,reorder_point_units,unit_value_eur,criticality,annual_safety_stock_holding_eur,delivery_interval_days,cycle_stock_units,pipeline_inventory_units,avg_inventory_units,annual_inventory_holding_eur
P0032,35.156164383561645,23.211882296641164,2.47,0.5681,0.985,2.17009037758456,90.25344065558444,177.08916668298173,23.0,medium,456.68240971725726,1.0,17.578082191780823,86.83572602739727,194.66724887476255,985.0162793062984
P0033,435.97534246575344,288.0106109637253,1.7,0.6987,0.985,2.17009037758456,1049.314615912308,1790.472698104089,62.06,medium,14326.502313973924,1.0,217.98767123287672,741.1580821917809,2008.4603693369654,27421.911114631457
P0034,107.0958904109589,70.82534709238767,2.01,0.38391,0.97,1.8807936081512509,204.07330170360777,419.33604142963515,63.51,low,2851.3529860631484,1.6666666666666667,89.24657534246576,215.26273972602738,508.5826167721009,7106.018038063148
P0035,177.2,116.35905495632763,3.83,1.27156,0.97,1.8807936081512509,602.5157262692525,1281.1917262692523,4.61,low,611.0714495822759,0.5,44.3,678.6759999999999,1325.4917262692525,1344.3137087822759
P0036,108.66849315068494,72.17083075788726,2.29,0.85875,0.97,1.8807936081512509,270.1818020595846,519.0326513746531,19.33,low,1148.9751314385894,1.0,54.33424657534247,248.8508493150685,573.3668979499955,2438.3000702221507
P0037,41.41917808219178,27.22862432880293,1.73,0.45845,0.985,2.17009037758456,87.96729177923572,159.62246986142748,11.05,medium,213.84848631532208,0.25,5.177397260273972,71.65517808219177,164.79986712170148,400.62847697285633
P0038,54.293150684931504,36.05930832246044,1.73,0.45845,0.985,2.17009037758456,116.23706249426652,210.16421317919804,1.54,medium,39.3811167730575,0.25,6.786643835616438,93.9271506849315,216.95085701481446,73.50295035661915
P0039,41.38904109589041,27.198939265252605,2.36,0.45311999999999997,0.985,2.17009037758456,99.38934150350029,197.06747848980166,34.84,medium,761.7994247560291,1.0,20.694520547945206,97.67813698630137,217.76199903774688,1669.1021702245223
P0040,35.16164383561644,23.192663142985698,2.02,0.33734000000000003,0.985,2.17009037758456,76.02290691951087,147.0494274674561,27.89,medium,466.4613522767349,0.6666666666666666,11.720547945205478,71.02652054794521,158.76997541266155,974.1808151370088
P0041,27.21917808219178,18.061286519823735,1.73,0.45845,0.985,2.17009037758456,58.23204861677819,105.32122669896997,19.19,medium,245.84406285031415,0.25,3.4023972602739727,47.08917808219178,108.72362395924394,459.0093956311361
P0042,82.75616438356164,54.2817056443993,4.07,1.57102,0.985,2.17009037758456,368.8852554515436,705.7028444926395,62.23,medium,5050.260478284903,0.4,16.55123287671233,336.8175890410959,722.2540773693519,9888.091671632848
P0043,209.05753424657533,138.28156289527718,2.29,0.85875,0.97,1.8807936081512509,518.5647105476273,997.3064639722849,27.82,low,3173.8234544356983,1.0,104.52876712328766,478.74175342465753,1101.8352310955725,6743.672348397341
P0044,31.863013698630137,21.046857109539474,1.68,0.21336,0.985,2.17009037758456,61.0102957250935,114.54015873879213,11.75,medium,157.7116144493667,1.6666666666666667,26.552511415525114,53.52986301369863,141.09267015431726,364.7245523489101
P0045,41.38630136986301,27.12448568950047,3.58,1.5036,0.985,2.17009037758456,175.0433174360579,323.2062763401675,58.78,medium,2263.5901637561265,0.5,10.346575342465753,148.1629589041096,333.5528516826332,4313.372056819139
P0046,54.364383561643834,36.085922226394594,1.94,0.50052,0.97,1.8807936081512509,107.49628342947447,212.9631875390635,19.01,low,449.5709565587482,1.6666666666666667,45.30365296803653,105.46690410958904,258.2668405071,1080.123580368794
P0047,186.3095890410959,122.16297006029089,2.31,0.36729,0.985,2.17009037758456,429.4179239729139,859.7930746578454,10.91,medium,1030.688901119788,0.6666666666666666,62.10319634703197,430.37515068493155,921.8962710048775,2212.735429665907
P0048,30.057534246575344,19.935320674292488,3.49,1.47278,0.985,2.17009037758456,125.54030355840389,230.44109807895185,7.72,medium,213.21765156359317,0.6666666666666666,10.01917808219178,104.90079452054796,240.4602761611436,408.3977330320863
P0049,82.87123287671233,54.319692358033876,2.29,0.85875,0.97,1.8807936081512509,204.49246361335028,394.2675869010215,12.08,low,543.4591712988398,1.0,41.43561643835616,189.77512328767122,435.70320333937764,1157.92483319473
P0050,35.14520547945205,23.262908747144923,2.47,0.5681,0.97,1.8807936081512509,78.34839039831662,165.15704793256322,5.29,low,91.18185674556089,1.0,17.572602739726026,86.80865753424658,182.7296506722892,212.6607674524102
P0051,82.75068493150685,54.20560958787675,1.73,0.45845,0.97,1.8807936081512509,151.89535465336402,295.0540395848709,1.81,low,60.48473022296956,0.25,10.343835616438357,143.15868493150685,305.39787520130926,121.60943390516135
P0052,31.720547945205478,20.96251861089497,3.24,1.14372,0.995,2.5758293035489004,134.8303515501466,237.60492689261235,159.92,high,4743.655360377877,0.5,7.9301369863013695,102.77457534246575,245.53506387891372,8638.512831413493
P0053,54.032876712328765,35.914795593542884,1.7,0.6987,0.97,1.8807936081512509,113.13024422472182,204.9861346356807,28.55,low,710.5710639754777,1.0,27.016438356164382,91.85589041095889,232.00257299184508,1457.208160961779
P0054,221.1150684931507,145.03928197654858,1.68,0.56616,0.97,1.8807936081512509,424.7963056078319,796.2696206763251,38.92,low,3637.2758871365004,1.0,110.55753424657534,371.47331506849315,906.8271549229005,7764.616831311843
P0055,82.93972602739726,54.4228628925311,4.07,1.3593800000000003,0.995,2.5758293035489004,405.36808936973114,742.9327743012379,12.54,high,1118.3294849532142,0.3333333333333333,13.823287671232876,337.56468493150686,756.7560619724709,2087.738623769653
P0056,82.58630136986301,54.20647673040844,4.07,1.3593800000000003,0.97,1.8807936081512509,294.76749170177374,630.8937382771162,19.59,low,1270.3889357363043,0.3333333333333333,13.764383561643834,336.12624657534246,644.65812183876,2778.3475735006878
P0057,381.9095890410959,253.79784514255923,1.19,0.20705999999999997,0.97,1.8807936081512509,541.5419944255156,996.0144053844197,215.71,low,25699.525195856153,1.6666666666666667,318.2579908675799,454.4724109589041,1314.2723962519995,62370.373691014145
P0058,41.37808219178082,27.092526880957852,2.29,0.71677,0.97,1.8807936081512509,95.17079807486434,189.92660629404241,10.39,low,217.5414102395249,1.6666666666666667,34.481735159817354,94.75580821917808,224.40834145385978,512.9525868952328
P0059,54.35616438356164,36.13207224320643,3.45,1.41795,0.985,2.17009037758456,221.77982041252687,409.3085875358146,34.11,medium,1664.280128339684,1.6666666666666667,45.29680365296804,187.52876712328768,454.6053911887826,3411.4497765588626
P0060,53.62191780821918,36.57604695149028,3.7,1.2913,0.97,1.8807936081512509,185.65956486777017,384.06066075818114,0.82,low,33.49298550214574,1.6666666666666667,44.68493150684932,198.40109589041097,428.7455922650305,77.34570484461149
P0061,376.50958904109586,249.02575673549873,1.68,0.56616,0.995,2.5758293035489004,996.3579653244363,1628.8940749134774,5.63,high,1234.0889758508467,1.0,188.25479452054793,632.5361095890411,1817.1488694340255,2250.720589680984
P0062,12.427397260273972,9.33228562680773,0.85,0.32384999999999997,0.999,3.090232306167813,29.353193946429755,39.91648161766263,3.23,critical,20.858379618332982,0.5,3.106849315068493,10.563287671232876,43.02333093273113,30.57237896079874
P0063,215.67397260273972,142.56537157515453,4.32,1.83168,0.985,2.17009037758456,1071.6481328124682,2003.359694456304,18.93,medium,4462.985813910805,0.2,21.567397260273975,931.7115616438357,2024.927091716578,8433.01136616286
P0064,82.93698630136986,54.40693108633612,1.31,0.42837000000000003,0.995,2.5758293035489004,184.6704024348523,293.31785448964683,19.95,high,810.5183962865667,1.0,41.46849315068493,108.64745205479451,334.78634764033177,1469.3772797934162
P0065,41.37534246575343,27.1473177839573,2.87,1.18244,0.97,1.8807936081512509,126.28892097333484,245.03615385004719,13.17,low,365.9095196281404,0.6666666666666666,13.791780821917808,118.74723287671235,258.827934671965,749.9280579185514
P0066,64.08493150684932,43.40052308653498,3.83,1.27156,0.985,2.17009037758456,255.43057093812973,500.8758586093626,28.14,medium,1581.3195785637736,0.5,16.02123287671233,245.44528767123288,516.8970914860749,3200.0065139719927
P0067,167.92328767123288,111.6114956766708,2.36,0.45311999999999997,0.985,2.17009037758456,407.07803387275527,803.3769927768649,92.11,medium,8249.110694004288,1.0,83.96164383561644,396.2989589041096,887.3386366124813,17981.207600042646
P0068,35.18356164383562,23.27149256925139,3.89,1.31482,0.985,2.17009037758456,141.417147257442,278.2812020519625,15.51,medium,482.5435898718436,0.3333333333333333,5.863926940639269,136.86405479452054,284.1451289926018,969.5600091485559
P0069,82.73424657534247,54.35817371127131,3.89,1.31482,0.985,2.17009037758456,331.44493781733433,653.2811569954165,50.04,medium,3648.8110314434703,0.3333333333333333,13.789041095890411,321.8362191780822,667.070198091307,7343.642396747581
P0070,30.046575342465754,19.88208428026127,4.45,0.5829500000000001,0.985,2.17009037758456,98.63462806012139,232.341888334094,96.82,medium,2100.9570315318097,1.6666666666666667,25.038812785388128,133.70726027397262,257.3807011194821,5482.311886125417
P0071,35.227397260273975,23.27629825626978,1.68,0.56616,0.97,1.8807936081512509,68.02072579662585,127.20275319388614,8.32,low,124.50513649814397,1.0,17.613698630136987,59.18202739726028,144.81645182402312,265.07203341869194
P0072,54.21369863013699,35.96439522527684,3.24,1.14372,0.985,2.17009037758456,194.5276856548482,370.18006921649203,28.93,medium,1238.0909081188468,0.5,13.553424657534247,175.65238356164386,383.7334938740263,2442.310195110628
P0073,30.14246575342466,19.95149280961022,3.76,0.7745599999999999,0.97,1.8807936081512509,84.98612482952561,198.3217960624023,57.5,low,1075.074479093499,1.0,15.07123287671233,113.3356712328767,213.39302893911463,2699.4218160798
P0074,41.38082191780822,27.1289181984704,1.03,0.33990000000000004,0.999,3.090232306167813,95.54223585142053,138.164482426763,494.13,critical,10386.262700277734,1.6666666666666667,34.48401826484019,42.622246575342466,172.64850069160318,18768.376802283212
P0075,82.56438356164384,54.05801058311455,4.32,1.83168,0.97,1.8807936081512509,354.34458875572074,711.0227257420222,15.6,low,1216.1106286096335,0.2,8.256438356164384,356.6781369863014,719.2791640981866,2468.5660911849764
P0076,41.416438356164385,27.137354196279876,3.83,1.27156,0.97,1.8807936081512509,140.67019380107791,299.29515270518755,3538.83,low,109517.73842439508,0.5,10.354109589041096,158.6249589041096,309.6492622942286,241075.1417546307
P0077,35.14794520547945,23.2446384553528,4.45,0.5829500000000001,0.985,2.17009037758456,115.32582259608857,271.73417876047216,7.6,medium,192.8247753806601,1.6666666666666667,29.289954337899545,156.40835616438358,301.0241330983717,503.31235054047744
P0078,15.808219178082192,10.76147168926546,4.45,0.5829500000000001,0.985,2.17009037758456,53.16831641929271,123.51489176175846,5.95,medium,69.59732619285415,1.6666666666666667,13.17351598173516,70.34657534246575,136.68840774349363,178.92512573623316
P0079,349.93150684931504,229.8666914654027,3.66,1.2297600000000002,0.985,2.17009037758456,1335.223048768788,2615.972363837281,26.81,medium,7875.412586248064,0.12195121951219512,21.337287003007013,1280.7493150684932,2637.309650840288,15555.379782586186
P0080,175.03013698630136,114.58439795234804,0.84,0.20748,0.995,2.5758293035489004,286.22608221609613,433.2513972845893,11.59,high,729.8192644346019,0.6666666666666666,58.34337899543378,147.02531506849314,491.5947762800231,1253.468360558803
P0081,105.05205479452054,70.71491307500689,3.24,1.14372,0.985,2.17009037758456,379.84638450107684,720.2150420353234,14.6,medium,1220.066587017459,0.5,26.263013698630136,340.3686575342466,746.4780557339536,2397.687515017459
P0082,41.44931506849315,27.189723754137024,4.32,1.83168,0.985,2.17009037758456,205.38992699162947,384.45096808751987,7.53,medium,340.2489530543334,0.2,4.144931506849315,179.0610410958904,388.59589959436914,643.7479672680319
P0083,37.50958904109589,28.204473986455174,1.04,0.2496,0.985,2.17009037758456,65.64178886165595,104.65176146439569,24.75,medium,357.4195403517167,1.6666666666666667,31.257990867579913,39.00997260273973,135.9097523319756,740.0286014476071
P0084,70.35068493150685,46.49639925586012,2.02,0.33734000000000003,0.97,1.8807936081512509,132.06173042810138,274.17011398974523,3.84,low,111.56574986566005,0.6666666666666666,23.450228310502283,142.10838356164385,297.6203423002475,251.42966517524908
P0085,30.024657534246575,19.88088001914633,1.07,0.41516000000000003,0.97,1.8807936081512509,45.22884317208251,77.35522673372634,30.95,low,307.9631931587098,1.6666666666666667,25.02054794520548,32.126383561643834,102.37577467893182,697.0766497888468
P0086,63.945205479452056,42.2788007080624,2.87,1.18244,0.97,1.8807936081512509,195.88441001283914,379.40714973886656,8.8,low,379.23221778485663,0.6666666666666666,21.315068493150683,183.5227397260274,400.7222182320172,775.7982144971853
P0087,82.68767123287671,54.17914916946168,3.83,1.27156,0.985,2.17009037758456,324.0448306347934,640.7386114567112,28.43,medium,2026.770797688379,0.5,20.671917808219177,316.6937808219178,661.4105292649303,4136.858296340433
P0088,54.25205479452055,35.963611453637384,0.76,0.21356000000000003,0.985,2.17009037758456,72.53449797119315,113.76605961502877,8.7,medium,138.83102911686368,0.2,5.425205479452055,41.23156164383562,119.19126509448083,228.13208139083628
P0089,83.0,54.43950165697093,3.45,1.41795,0.97,1.8807936081512509,291.8293904324355,578.1793904324355,25.05,low,1608.271770673152,1.6666666666666667,69.16666666666667,286.35,647.3460570991022,3567.524120673152
P0090,41.37808219178082,27.159370140373237,1.68,0.21336,0.97,1.8807936081512509,68.2591245660498,137.7743026482416,14.48,low,217.44626721760827,1.6666666666666667,34.481735159817354,69.51517808219178,172.25603780805892,548.7388340413526
P0091,82.96712328767123,54.390771818475635,1.64,0.5920399999999999,0.995,2.5758293035489004,219.5426349248484,355.6087171166292,2.42,high,116.88449883398928,1.6666666666666667,69.1392694063927,136.0660821917808,424.74798652302184,226.1358280248568
P0092,41.38356164383562,27.19396655418575,2.29,0.71677,0.985,2.17009037758456,110.08468080669294,204.8530369710765,19.25,medium,466.2086232163446,1.6666666666666667,34.48630136986302,94.76835616438358,239.33933834093955,1013.602097873879
P0093,41.45205479452055,27.141186159614236,0.85,0.32384999999999997,0.985,2.17009037758456,61.622841830182175,96.85708840552465,10.62,medium,143.97560765203764,0.5,10.363013698630137,35.23424657534247,107.22010210415478,250.5090465561472
P0094,82.83835616438355,54.373390162191846,0.85,0.32384999999999997,0.985,2.17009037758456,123.38437102831715,193.7969737680432,12.57,medium,341.20713964170824,0.5,20.70958904109589,70.41260273972603,214.50656280913907,593.1964487923932
P0095,60.038356164383565,39.84439041872559,4.16,0.9193600000000001,0.985,2.17009037758456,213.18868423248176,462.9482458763174,17.81,medium,835.31590255971,0.6666666666666666,20.012785388127853,249.75956164383564,482.96103126444524,1892.337912700349
P0096,365.7945205479452,243.02717474019408,3.24,1.14372,0.985,2.17009037758456,1313.5628735218795,2498.737120097222,24.18,medium,6987.629061986991,0.5,91.4486301369863,1185.1742465753425,2590.185750234208,13778.752116945894
P0097,83.08767123287672,54.50207160395267,1.94,0.50052,0.995,2.5758293035489004,222.95740832286978,384.1474905146506,94.52,high,4636.265531629083,1.6666666666666667,69.23972602739727,161.19008219178082,453.3872165420479,9427.91513566196
P0098,41.33698630136986,27.096974339678525,2.87,1.18244,0.97,1.8807936081512509,126.11691557700439,244.75406626193592,23.78,low,659.7932555326562,0.6666666666666666,13.778995433789953,118.63715068493151,258.53306169572585,1352.5415655673594
P0099,15.868493150684932,10.805687308897696,1.68,0.21336,0.999,3.090232306167813,44.527728888917316,71.186797382068,168.36,critical,1649.2714558623863,1.6666666666666667,13.223744292237443,26.659068493150684,84.41054167430545,3126.498935182935
P0100,104.24109589041096,69.1546042971762,1.68,0.21336,0.985,2.17009037758456,200.41369588668937,375.53873698257974,8.25,medium,363.7508580343412,1.6666666666666667,86.86757990867581,175.1250410958904,462.4063168912555,839.2674651576289
P0101,500.8383561643836,328.6343180623098,1.52,0.36936,0.97,1.8807936081512509,837.7071523459784,1598.9814537158416,76.36,low,14072.80999369056,1.0,250.4191780821918,761.2743013698631,1849.4006317980334,31068.451093701522
P0102,35.0958904109589,23.199898389059435,3.58,1.5036,0.999,3.090232306167813,212.116352645303,337.75964031653587,23.67,critical,1104.574694765151,0.5,8.773972602739725,125.64328767123287,346.5336129192756,1804.5391359158357
P0103,35.21369863013699,23.27495302262993,1.94,0.50052,0.995,2.5758293035489004,95.04739453672302,163.3619698791888,12.48,high,260.96212644002674,1.6666666666666667,29.344748858447492,68.31457534246576,192.70671873763627,529.0955669660542
P0104,41.28219178082192,27.07193988706449,3.49,1.47278,0.985,2.17009037758456,171.62075147745713,315.6956007925256,39.65,medium,1497.0478151378586,0.6666666666666666,13.760730593607306,144.0748493150685,329.45633138613294,2873.847578681238
P0105,174.4191780821918,115.75040485716376,3.49,1.47278,0.97,1.8807936081512509,631.5307621253472,1240.2536936321967,26.83,low,3727.6734765210745,0.6666666666666666,58.13972602739726,608.7229315068494,1298.3934196595937,7663.896998882718
P0106,83.8027397260274,56.44913584394561,3.24,1.14372,0.985,2.17009037758456,303.12129998037165,574.6421766927004,4.25,medium,283.4184154816475,0.5,20.95068493150685,271.5208767123288,595.5928616242072,556.8793256186337
P0107,280.25753424657535,185.58110243722405,2.01,0.38391,0.97,1.8807936081512509,534.6269304103889,1097.9445742460052,22.66,low,2665.222173481871,1.6666666666666667,233.54794520547946,563.3176438356164,1331.492519451485,6637.756507969542
P0108,54.347945205479455,36.12413012599233,4.45,0.5829500000000001,0.985,2.17009037758456,179.09225537646847,420.94061154085205,3.59,medium,141.4470632963348,1.6666666666666667,45.289954337899545,241.84835616438357,466.2305658787516,368.22890093103797
P0109,146.86027397260273,102.45433013621727,2.89,1.22536,0.97,1.8807936081512509,471.02682840570355,895.4530201865255,26.71,low,2767.847849077595,0.6666666666666666,48.95342465753424,424.4261917808219,944.4064448440597,5549.521151192664
P0110,28.52054794520548,19.939268774440322,3.5,0.7035,0.985,2.17009037758456,91.91768378289272,191.73960159111192,3.64,medium,73.6076811733405,1.6666666666666667,23.767123287671232,99.82191780821918,215.50672487878313,172.57778528292954
P0111,41.31232876712329,27.091947351938117,2.29,0.85875,0.995,2.5758293035489004,139.65210626431687,234.2573391410292,44.94,high,1380.712444214048,1.0,20.656164383561645,94.60523287671234,254.91350352459085,2520.2788266469247
P0112,35.24657534246575,23.258214206483373,3.49,1.47278,0.97,1.8807936081512509,127.32002220395118,250.33057014915667,19.46,low,545.0824790595558,0.6666666666666666,11.748858447488583,123.01054794520549,262.07942859664524,1122.0144497079577
P0113,31.756164383561643,21.680325982285844,1.52,0.36936,0.995,2.5758293035489004,75.18755689992197,123.45692676293567,1.95,high,32.25546191006653,1.0,15.878082191780821,48.2693698630137,139.3350089547165,59.77471884157338
P0114,47.83835616438356,32.32711680318652,0.84,0.20748,0.995,2.5758293035489004,80.4859600562623,120.67017923434449,9.98,high,176.71497389952953,0.6666666666666666,15.946118721461186,40.18421917808219,136.6162979558057,299.954743791767
P0115,23.854794520547944,16.031331283416584,2.87,1.18244,0.97,1.8807936081512509,73.6451970169759,142.1084572909485,3.26,low,52.81833530057511,0.6666666666666666,7.951598173515981,68.46326027397261,150.06005546446448,107.62307177911393
P0116,54.295890410958904,36.04476931751392,2.17,0.71827,0.999,3.090232306167813,203.58626864228813,321.408350834069,45.09,critical,2019.53506767777,1.6666666666666667,45.24657534246575,117.82208219178082,366.6549261765347,3637.1435366859887
P0117,41.44931506849315,27.14502728673729,1.68,0.21336,0.995,2.5758293035489004,93.44695240759606,163.08180172266455,8.76,high,180.09096667991912,1.6666666666666667,34.54109589041096,69.6348493150685,197.6228976130755,380.85884827991913
P0118,41.75068493150685,28.21300029274786,4.45,0.5829500000000001,0.985,2.17009037758456,139.53608828094195,325.32663622614746,23.54,medium,722.6294939893422,1.6666666666666667,34.79223744292237,185.79054794520547,360.1188736690698,1864.9836229573784
P0119,29.975342465753425,19.839657953158593,1.92,0.816,0.97,1.8807936081512509,69.20760295678866,126.76026049103524,31.38,low,477.78160777248627,1.0,14.987671232876712,57.55265753424657,141.74793172391193,978.5710214491984
P0120,35.3013698630137,23.322561903073936,2.35,0.24205,0.985,2.17009037758456,79.771863747339,162.7300829254212,4.63,medium,81.25562041303951,1.6666666666666667,29.41780821917808,82.95821917808219,192.14789114459927,195.72184191988882
P0121,31.720547945205478,20.948753266846094,3.83,1.27156,0.985,2.17009037758456,124.80708120285928,246.29677983299626,50.33,medium,1381.9388873267796,0.5,7.9301369863013695,121.48969863013699,254.22691681929763,2814.952959173355
